listing_id,future_calendar_days_observed_30d,future_available_days_30d,future_available_rate_30d,high_demand_proxy,room_type,property_type,accommodates,bedrooms,beds,bathrooms,listing_price,minimum_nights,maximum_nights,instant_bookable,is_superhost,neighbourhood_name,host_listing_count,available_days_last_90d,available_rate_last_90d,avg_minimum_nights_calendar_last_90d,avg_maximum_nights_calendar_last_90d,available_days_last_30d,available_rate_last_30d,avg_minimum_nights_calendar_last_30d,avg_maximum_nights_calendar_last_30d,total_reviews_before_cutoff,unique_reviewers_before_cutoff,avg_comment_len_before_cutoff,max_comment_len_before_cutoff,days_since_last_review,cutoff_date,dataset_version
7007415,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.0,,5,14,False,False,Oud-Oost,1,0,0.0,5.0,14.0,0,0.0,5.0,14.0,43.0,43.0,301.0232558139535,1102.0,768.0,2026-08-11,v1_student
940661674868235591,30,0,0.0,1,Entire home/apt,Entire condo,5,2.0,,1.0,,3,16,False,False,Centrum-Oost,1,0,0.0,2.0,16.0,0,0.0,2.0,16.0,21.0,21.0,181.71428571428572,551.0,359.0,2026-08-11,v1_student
2892186,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.5,,3,28,False,False,Oostelijk Havengebied - Indische Buurt,1,0,0.0,3.0,28.0,0,0.0,3.0,28.0,28.0,24.0,286.2142857142857,679.0,1549.0,2026-08-11,v1_student
953634114434068347,30,0,0.0,1,Entire home/apt,Entire home,2,1.0,1.0,1.5,162.0,2,21,False,False,Noord-West,1,14,0.15384615384615385,2.0,21.0,0,0.0,2.0,21.0,2.0,2.0,204.5,244.0,339.0,2026-08-11,v1_student
775441772983700666,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.0,,3,30,False,False,De Baarsjes - Oud-West,1,0,0.0,3.0,30.0,0,0.0,3.0,30.0,12.0,12.0,347.5833333333333,969.0,801.0,2026-08-11,v1_student
1580186,30,0,0.0,1,Entire home/apt,Boat,3,2.0,1.0,1.0,389.0,30,31,False,True,Centrum-West,1,0,0.0,2.4285714285714284,31.0,0,0.0,2.4,31.0,139.0,138.0,403.841726618705,3417.0,647.0,2026-08-11,v1_student
1216717377569499484,30,0,0.0,1,Entire home/apt,Entire condo,4,2.0,2.0,1.0,283.0,1,365,False,False,De Pijp - Rivierenbuurt,1,0,0.0,1.0,365.0,0,0.0,1.0,365.0,4.0,4.0,160.0,300.0,450.0,2026-08-11,v1_student
631817231199250823,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.0,,2,1125,False,False,Westerpark,1,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,9.0,9.0,178.66666666666666,351.0,575.0,2026-08-11,v1_student
1315062659347900527,30,0,0.0,1,Entire home/apt,Entire rental unit,4,2.0,,2.0,,5,90,False,True,De Pijp - Rivierenbuurt,18,24,0.26373626373626374,14.0,1125.0,0,0.0,14.0,1125.0,15.0,15.0,325.93333333333334,947.0,355.0,2026-08-11,v1_student
158633,30,0,0.0,1,Entire home/apt,Entire home,4,3.0,,1.0,,3,14,False,False,Noord-Oost,1,0,0.0,3.0,14.0,0,0.0,3.0,14.0,20.0,20.0,328.55,712.0,346.0,2026-08-11,v1_student
1329855552299175446,30,0,0.0,1,Entire home/apt,Entire home,4,2.0,1.0,1.5,208.0,2,30,False,False,Osdorp,1,0,0.0,2.0,30.0,0,0.0,2.0,30.0,5.0,5.0,232.0,515.0,362.0,2026-08-11,v1_student
9629614,30,0,0.0,1,Entire home/apt,Entire rental unit,4,2.0,2.0,1.5,238.0,3,700,False,True,Oud-Oost,1,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,152.0,152.0,206.0,1215.0,366.0,2026-08-11,v1_student
1386776872850768075,30,0,0.0,1,Entire home/apt,Entire serviced apartment,6,1.0,2.0,0.0,268.0,1,365,True,False,Bos en Lommer,11,0,0.0,2.021978021978022,999.0,0,0.0,2.0,999.0,61.0,61.0,148.13114754098362,979.0,335.0,2026-08-11,v1_student
42479237,30,0,0.0,1,Private room,Private room in townhouse,2,1.0,2.0,1.0,183.0,3,730,True,True,Centrum-West,3,0,0.0,2.7142857142857144,1125.0,0,0.0,2.7333333333333334,1125.0,293.0,290.0,299.22525597269623,1040.0,339.0,2026-08-11,v1_student
1095467839679422773,30,0,0.0,1,Private room,Room in hotel,2,1.0,1.0,1.0,,1,365,True,False,Zuid,6,0,0.0,1.0,731.0,0,0.0,1.0,731.0,0.0,0.0,,,90.0,2026-08-11,v1_student
18886555,30,0,0.0,1,Entire home/apt,Entire condo,2,1.0,,1.5,,3,30,False,False,Centrum-West,1,0,0.0,3.0,30.0,0,0.0,3.0,30.0,10.0,10.0,419.3,1399.0,1120.0,2026-08-11,v1_student
1911182,30,30,1.0,0,Private room,Private room in rental unit,2,1.0,2.0,1.5,92.0,1,1125,True,False,Oostelijk Havengebied - Indische Buurt,1,91,1.0,1.0,1125.0,30,1.0,1.0,1125.0,366.0,366.0,304.4016393442623,3104.0,361.0,2026-08-11,v1_student
34433258,30,0,0.0,1,Private room,Private room in townhouse,2,1.0,1.0,1.5,100.0,2,110,False,True,Oud-Noord,1,21,0.23076923076923078,2.0,110.0,0,0.0,2.0,110.0,230.0,230.0,266.4478260869565,1378.0,338.0,2026-08-11,v1_student
818028664056382381,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.0,,5,365,False,False,Watergraafsmeer,1,0,0.0,5.0,365.0,0,0.0,5.0,365.0,8.0,8.0,199.875,300.0,541.0,2026-08-11,v1_student
16822250,30,0,0.0,1,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,72.0,1,5,False,False,De Pijp - Rivierenbuurt,1,0,0.0,1.0,5.0,0,0.0,1.0,5.0,2.0,2.0,658.5,723.0,3421.0,2026-08-11,v1_student
1399868633680400142,30,30,1.0,0,Entire home/apt,Entire loft,4,3.0,2.0,1.0,338.0,2,365,False,False,De Baarsjes - Oud-West,1,8,0.08791208791208792,3.0,365.0,3,0.1,3.0,365.0,3.0,3.0,126.66666666666667,190.0,352.0,2026-08-11,v1_student
26950990,30,0,0.0,1,Entire home/apt,Entire condo,4,2.0,,1.0,,2,1124,False,False,Bos en Lommer,1,0,0.0,2.0,1124.0,0,0.0,2.0,1124.0,22.0,22.0,282.6363636363636,998.0,728.0,2026-08-11,v1_student
1486395592577982805,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,187.0,3,14,False,False,De Baarsjes - Oud-West,1,0,0.0,3.0,14.0,0,0.0,3.0,14.0,0.0,0.0,,,90.0,2026-08-11,v1_student
23121050,30,0,0.0,1,Entire home/apt,Entire home,2,1.0,,1.0,,2,1125,False,False,Noord-West,1,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,2.0,2.0,596.5,930.0,2654.0,2026-08-11,v1_student
12106511,30,0,0.0,1,Entire home/apt,Entire condo,2,,,1.0,,2,1125,False,False,Watergraafsmeer,1,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,62.0,62.0,216.41935483870967,691.0,1381.0,2026-08-11,v1_student
648992361047425295,30,30,1.0,0,Entire home/apt,Houseboat,4,3.0,3.0,1.0,202.0,7,30,False,False,Noord-Oost,1,91,1.0,7.0,30.0,30,1.0,7.0,30.0,2.0,2.0,615.5,761.0,375.0,2026-08-11,v1_student
50457012,30,0,0.0,1,Entire home/apt,Entire rental unit,4,2.0,,4.0,,5,30,False,False,Slotervaart,1,0,0.0,5.0,30.0,0,0.0,5.0,30.0,0.0,0.0,,,90.0,2026-08-11,v1_student
1223685506072475976,30,30,1.0,0,Entire home/apt,Entire condo,2,1.0,1.0,1.0,175.0,5,14,False,False,De Baarsjes - Oud-West,1,91,1.0,5.0,14.0,30,1.0,5.0,14.0,2.0,2.0,103.5,202.0,450.0,2026-08-11,v1_student
13597907,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.5,,2,14,False,False,De Pijp - Rivierenbuurt,1,0,0.0,2.0,14.0,0,0.0,2.0,14.0,28.0,28.0,266.35714285714283,988.0,1536.0,2026-08-11,v1_student
44271297,30,0,0.0,1,Entire home/apt,Entire condo,4,2.0,2.0,1.0,405.0,3,30,False,False,De Baarsjes - Oud-West,1,0,0.0,3.0,30.0,0,0.0,3.0,30.0,28.0,28.0,309.32142857142856,749.0,389.0,2026-08-11,v1_student
1439869009813226957,30,0,0.0,1,Entire home/apt,Entire condo,2,1.0,,1.5,,3,14,False,False,Oud-Oost,1,0,0.0,3.0,14.0,0,0.0,3.0,14.0,2.0,2.0,204.5,333.0,342.0,2026-08-11,v1_student
1138917876542558446,30,0,0.0,1,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,238.0,1,365,False,True,De Pijp - Rivierenbuurt,1,26,0.2857142857142857,1.0,365.0,0,0.0,1.0,365.0,105.0,105.0,182.75238095238095,1011.0,350.0,2026-08-11,v1_student
1360787968218439510,30,0,0.0,1,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,304.0,1,1125,True,False,Centrum-West,35,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,4.0,4.0,237.25,518.0,482.0,2026-08-11,v1_student
48142991,30,0,0.0,1,Entire home/apt,Entire condo,2,1.0,1.0,1.0,258.0,2,15,False,False,De Baarsjes - Oud-West,1,0,0.0,2.0,15.0,0,0.0,2.0,15.0,9.0,9.0,242.0,653.0,680.0,2026-08-11,v1_student
36861325,30,0,0.0,1,Entire home/apt,Entire home,4,3.0,,1.5,,2,1125,False,False,Noord-West,1,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,5.0,5.0,106.8,230.0,2486.0,2026-08-11,v1_student
36626038,30,10,0.3333333333333333,0,Entire home/apt,Entire rental unit,2,2.0,1.0,1.0,149.0,5,1125,False,False,Oostelijk Havengebied - Indische Buurt,1,6,0.06593406593406594,5.0,1125.0,6,0.2,5.0,1125.0,6.0,6.0,422.0,707.0,356.0,2026-08-11,v1_student
1278171036338459587,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,320.0,4,365,False,False,Oud-Noord,1,0,0.0,4.0,365.0,0,0.0,4.0,365.0,1.0,1.0,254.0,254.0,427.0,2026-08-11,v1_student
1156473126608173391,30,30,1.0,0,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,386.0,1,365,False,False,Oostelijk Havengebied - Indische Buurt,1,91,1.0,1.0,365.0,30,1.0,1.0,365.0,0.0,0.0,,,90.0,2026-08-11,v1_student
1380947941873070408,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.0,,3,365,True,False,Oostelijk Havengebied - Indische Buurt,1,0,0.0,3.0,365.0,0,0.0,3.0,365.0,0.0,0.0,,,90.0,2026-08-11,v1_student
12059101,30,0,0.0,1,Private room,Private room in rental unit,2,2.0,2.0,1.0,79.0,2,1125,False,True,De Pijp - Rivierenbuurt,1,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,304.0,303.0,274.05263157894734,1246.0,344.0,2026-08-11,v1_student
1189846802956607130,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,198.0,2,365,False,True,Geuzenveld - Slotermeer,1,0,0.0,2.0,365.0,0,0.0,2.0,365.0,13.0,13.0,177.23076923076923,737.0,471.0,2026-08-11,v1_student
51993975,30,0,0.0,1,Entire home/apt,Entire townhouse,4,2.0,2.0,2.5,392.0,3,14,False,False,De Baarsjes - Oud-West,1,0,0.0,3.0,14.0,0,0.0,3.0,14.0,11.0,11.0,251.54545454545453,542.0,486.0,2026-08-11,v1_student
21547474,30,0,0.0,1,Entire home/apt,Entire loft,2,1.0,1.0,2.0,150.0,7,730,False,False,Oud-Noord,1,26,0.2857142857142857,7.0,730.0,0,0.0,7.0,730.0,0.0,0.0,,,90.0,2026-08-11,v1_student
1190609122116039668,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,180.0,2,30,False,False,Oud-Oost,1,0,0.0,2.0,30.0,0,0.0,2.0,30.0,0.0,0.0,,,90.0,2026-08-11,v1_student
1415083463051203553,30,30,1.0,0,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,280.0,1,365,False,False,Oud-Oost,1,91,1.0,1.0,365.0,30,1.0,1.0,365.0,0.0,0.0,,,90.0,2026-08-11,v1_student
913058781107091523,30,11,0.36666666666666664,0,Entire home/apt,Entire rental unit,7,2.0,5.0,3.0,746.0,3,1125,False,False,Centrum-Oost,1,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,6.0,6.0,260.6666666666667,524.0,841.0,2026-08-11,v1_student
983917858845142747,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.5,,3,30,True,True,De Pijp - Rivierenbuurt,1,0,0.0,2.857142857142857,1125.0,0,0.0,2.8666666666666667,1125.0,7.0,7.0,391.7142857142857,950.0,345.0,2026-08-11,v1_student
445660,30,20,0.6666666666666666,0,Private room,Private room in guest suite,3,2.0,3.0,1.0,60.0,3,30,True,True,De Baarsjes - Oud-West,1,79,0.8681318681318682,3.0,1125.0,18,0.6,3.0,1125.0,592.0,589.0,278.0135135135135,2409.0,337.0,2026-08-11,v1_student
9410136,30,0,0.0,1,Private room,Private room in boat,2,0.0,1.0,1.0,111.0,2,1125,False,True,Oostelijk Havengebied - Indische Buurt,1,26,0.2857142857142857,2.0,1125.0,0,0.0,2.0,1125.0,507.0,505.0,290.69033530571994,1700.0,345.0,2026-08-11,v1_student
1431858484316582045,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.0,,2,365,False,False,Oud-Noord,1,0,0.0,2.0,365.0,0,0.0,2.0,365.0,2.0,2.0,94.5,141.0,415.0,2026-08-11,v1_student
4251291,30,0,0.0,1,Private room,Private room in rental unit,2,,,1.5,,80,90,False,False,Centrum-Oost,1,0,0.0,80.0,90.0,0,0.0,80.0,90.0,52.0,52.0,267.5,1011.0,753.0,2026-08-11,v1_student
1136995645703341746,30,0,0.0,1,Private room,Private room in home,2,1.0,0.0,1.0,106.0,2,365,True,False,De Pijp - Rivierenbuurt,1,0,0.0,2.0,365.0,0,0.0,2.0,365.0,65.0,65.0,162.07692307692307,589.0,336.0,2026-08-11,v1_student
6012665,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,2.0,1.5,181.0,2,60,True,True,De Pijp - Rivierenbuurt,1,26,0.2857142857142857,2.0,1125.0,0,0.0,2.0,1125.0,353.0,348.0,258.20396600566573,1438.0,587.0,2026-08-11,v1_student
7449504,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.5,,4,30,False,False,Bos en Lommer,1,0,0.0,4.0,30.0,0,0.0,4.0,30.0,39.0,39.0,231.97435897435898,510.0,449.0,2026-08-11,v1_student
1116446,30,0,0.0,1,Private room,Private room in condo,2,1.0,1.0,1.5,85.0,1,360,False,True,Bos en Lommer,3,0,0.0,28.0,360.0,0,0.0,28.0,360.0,388.0,387.0,292.8943298969072,1585.0,344.0,2026-08-11,v1_student
43719104,30,26,0.8666666666666667,0,Private room,Private room in boat,2,0.0,1.0,1.0,180.0,2,1125,True,True,Centrum-Oost,2,50,0.5494505494505495,1.989010989010989,1125.0,21,0.7,2.0,1125.0,337.0,336.0,186.07715133531158,1028.0,337.0,2026-08-11,v1_student
7911798,30,0,0.0,1,Entire home/apt,Entire condo,2,1.0,,1.0,,3,65,True,False,De Pijp - Rivierenbuurt,1,0,0.0,3.0,65.0,0,0.0,3.0,65.0,77.0,77.0,321.1818181818182,1831.0,361.0,2026-08-11,v1_student
949168651353554085,30,20,0.6666666666666666,0,Hotel room,Room in hotel,6,3.0,3.0,,50000.0,1,1125,True,False,Buitenveldert - Zuidas,9,89,0.978021978021978,1.0,751.4945054945055,30,1.0,1.0,179.03333333333333,3.0,3.0,429.3333333333333,876.0,647.0,2026-08-11,v1_student
984001049884298450,30,30,1.0,0,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,182.0,2,5,True,False,Geuzenveld - Slotermeer,1,91,1.0,3.0,5.0,30,1.0,3.0,5.0,17.0,17.0,183.47058823529412,676.0,363.0,2026-08-11,v1_student
868162136813619507,30,0,0.0,1,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,375.0,7,30,False,False,De Baarsjes - Oud-West,1,0,0.0,7.0,30.0,0,0.0,7.0,30.0,4.0,4.0,94.0,151.0,951.0,2026-08-11,v1_student
25299800,30,0,0.0,1,Entire home/apt,Entire rental unit,6,3.0,6.0,2.0,495.0,5,365,False,False,Zuid,1,24,0.26373626373626374,5.0,365.0,0,0.0,5.0,365.0,5.0,5.0,293.8,532.0,377.0,2026-08-11,v1_student
835627,30,0,0.0,1,Entire home/apt,Entire rental unit,4,3.0,,2.0,,4,13,False,False,Centrum-Oost,1,0,0.0,4.0,13.0,0,0.0,4.0,13.0,25.0,25.0,288.28,863.0,388.0,2026-08-11,v1_student
1002130205239444859,30,0,0.0,1,Entire home/apt,Entire serviced apartment,2,1.0,0.0,1.0,135.0,2,30,False,False,Buitenveldert - Zuidas,1,26,0.2857142857142857,2.0,30.0,0,0.0,2.0,30.0,1.0,1.0,68.0,68.0,578.0,2026-08-11,v1_student
14879214,30,0,0.0,1,Entire home/apt,Entire condo,2,1.0,1.0,1.5,250.0,3,14,False,False,De Pijp - Rivierenbuurt,1,0,0.0,3.0,14.0,0,0.0,3.0,14.0,21.0,21.0,328.57142857142856,1689.0,470.0,2026-08-11,v1_student
40918897,30,0,0.0,1,Entire home/apt,Entire home,4,3.0,,1.5,,6,1125,False,False,IJburg - Zeeburgereiland,1,0,0.0,6.0,1125.0,0,0.0,6.0,1125.0,11.0,11.0,277.3636363636364,979.0,372.0,2026-08-11,v1_student
924565554428798665,30,30,1.0,0,Entire home/apt,Entire home,2,1.0,1.0,1.0,405.0,4,30,False,False,De Baarsjes - Oud-West,1,91,1.0,4.0,30.0,30,1.0,4.0,30.0,11.0,11.0,411.0,922.0,469.0,2026-08-11,v1_student
35326837,30,0,0.0,1,Hotel room,Room in serviced apartment,2,1.0,1.0,1.0,185.0,1,1125,True,True,Westerpark,23,19,0.2087912087912088,1.065934065934066,1000.0,0,0.0,1.0,1000.0,55.0,55.0,204.27272727272728,1060.0,348.0,2026-08-11,v1_student
572146163845162871,30,30,1.0,0,Private room,Private room in bed and breakfast,2,1.0,1.0,1.0,161.0,2,30,True,True,Zuid,1,52,0.5714285714285714,2.0,30.0,17,0.5666666666666667,2.0,30.0,354.0,353.0,277.15819209039546,1019.0,336.0,2026-08-11,v1_student
1010677106788829206,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.0,,3,365,False,False,De Pijp - Rivierenbuurt,1,0,0.0,3.0,365.0,0,0.0,3.0,365.0,0.0,0.0,,,90.0,2026-08-11,v1_student
40906962,30,0,0.0,1,Entire home/apt,Entire rental unit,4,3.0,3.0,2.0,270.0,3,1125,False,True,Noord-Oost,1,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,12.0,12.0,216.08333333333334,481.0,647.0,2026-08-11,v1_student
14355043,30,0,0.0,1,Entire home/apt,Entire rental unit,3,2.0,,1.0,,3,4,False,False,Zuid,1,0,0.0,3.0,4.0,0,0.0,3.0,4.0,11.0,11.0,602.2727272727273,1826.0,2903.0,2026-08-11,v1_student
6608540,30,0,0.0,1,Entire home/apt,Entire rental unit,4,3.0,,1.5,,5,1124,False,False,Oud-Oost,1,0,0.0,5.0,1124.0,0,0.0,5.0,1124.0,6.0,6.0,485.8333333333333,677.0,2907.0,2026-08-11,v1_student
708018104736333259,30,30,1.0,0,Entire home/apt,Entire condo,4,3.0,3.0,1.5,200.0,4,30,False,False,Oud-Oost,1,87,0.9560439560439561,4.0,30.0,30,1.0,4.0,30.0,17.0,17.0,325.05882352941177,768.0,366.0,2026-08-11,v1_student
892639792145632022,30,0,0.0,1,Entire home/apt,Entire rental unit,3,1.0,,1.0,,1,2,False,False,Oud-Noord,1,0,0.0,1.0,2.0,0,0.0,1.0,2.0,18.0,18.0,157.33333333333334,786.0,380.0,2026-08-11,v1_student
766459211438679810,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.0,,5,21,False,False,De Pijp - Rivierenbuurt,1,0,0.0,5.0,21.0,0,0.0,5.0,21.0,0.0,0.0,,,90.0,2026-08-11,v1_student
1236025277987361211,30,0,0.0,1,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,129.0,3,40,False,False,Slotervaart,1,0,0.0,3.142857142857143,40.0,0,0.0,3.1333333333333333,40.0,0.0,0.0,,,90.0,2026-08-11,v1_student
27131529,30,0,0.0,1,Private room,Private room in bed and breakfast,2,0.0,1.0,1.0,122.0,4,30,False,True,De Aker - Nieuw Sloten,1,0,0.0,4.0,30.0,0,0.0,4.0,30.0,25.0,24.0,197.56,426.0,1077.0,2026-08-11,v1_student
21558114,30,0,0.0,1,Private room,Private room in condo,1,2.0,,1.5,,1,5,False,False,Zuid,1,0,0.0,1.0,5.0,0,0.0,1.0,5.0,58.0,56.0,276.8965517241379,688.0,421.0,2026-08-11,v1_student
3180371,30,0,0.0,1,Entire home/apt,Entire loft,4,2.0,,1.0,,4,15,False,False,Centrum-Oost,1,0,0.0,3.0,15.0,0,0.0,3.0,15.0,24.0,24.0,242.5,539.0,723.0,2026-08-11,v1_student
1460146061945796766,30,0,0.0,1,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,422.0,2,10,False,False,Centrum-Oost,1,0,0.0,2.0,10.0,0,0.0,2.0,10.0,0.0,0.0,,,90.0,2026-08-11,v1_student
1413494389112920096,30,30,1.0,0,Entire home/apt,Entire home,2,1.0,2.0,1.0,270.0,4,14,False,False,Noord-Oost,1,91,1.0,4.0,14.0,30,1.0,4.0,14.0,0.0,0.0,,,90.0,2026-08-11,v1_student
18328266,30,30,1.0,0,Entire home/apt,Entire rental unit,2,1.0,1.0,1.5,255.0,5,30,False,False,Centrum-West,1,11,0.12087912087912088,5.0,30.0,11,0.36666666666666664,5.0,30.0,4.0,4.0,182.25,206.0,409.0,2026-08-11,v1_student
1456433608717239065,30,0,0.0,1,Entire home/apt,Houseboat,2,1.0,1.0,1.0,53.0,2,365,True,True,Bos en Lommer,1,8,0.08791208791208792,2.0,365.0,0,0.0,2.0,365.0,17.0,17.0,207.41176470588235,565.0,337.0,2026-08-11,v1_student
35338675,30,0,0.0,1,Entire home/apt,Entire home,6,4.0,2.0,1.5,270.0,3,365,False,False,Bijlmer-Oost,1,26,0.2857142857142857,3.0,365.0,0,0.0,3.0,365.0,2.0,2.0,499.5,531.0,762.0,2026-08-11,v1_student
19559154,30,0,0.0,1,Entire home/apt,Houseboat,2,1.0,,1.0,,2,14,False,False,De Baarsjes - Oud-West,1,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,39.0,38.0,313.0769230769231,907.0,1492.0,2026-08-11,v1_student
1299914859044291837,30,0,0.0,1,Entire home/apt,Entire home,4,2.0,2.0,1.5,275.0,1,1125,False,False,Noord-West,35,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,0.0,0.0,,,90.0,2026-08-11,v1_student
32155806,30,0,0.0,1,Private room,Private room in condo,2,1.0,1.0,1.0,170.0,2,3,False,True,Centrum-West,1,26,0.2857142857142857,2.0,3.0,0,0.0,2.0,3.0,100.0,100.0,274.54,1179.0,423.0,2026-08-11,v1_student
697153,30,0,0.0,1,Entire home/apt,Entire home,4,2.0,,1.5,,2,7,False,False,Bos en Lommer,1,0,0.0,2.0,7.0,0,0.0,2.0,7.0,0.0,0.0,,,90.0,2026-08-11,v1_student
13486108,30,0,0.0,1,Entire home/apt,Entire rental unit,4,3.0,,1.5,,4,730,False,False,Oostelijk Havengebied - Indische Buurt,1,0,0.0,4.0,730.0,0,0.0,4.0,730.0,13.0,13.0,253.30769230769232,507.0,1081.0,2026-08-11,v1_student
927518590574535374,30,0,0.0,1,Entire home/apt,Entire rental unit,3,1.0,,1.5,,3,30,False,False,Zuid,1,0,0.0,3.0,30.0,0,0.0,3.0,30.0,6.0,6.0,379.8333333333333,802.0,641.0,2026-08-11,v1_student
594722520230602404,30,0,0.0,1,Private room,Private room in condo,3,1.0,2.0,1.5,130.0,5,31,False,True,Oud-Oost,1,0,0.0,5.0,31.0,0,0.0,5.0,31.0,132.0,132.0,281.20454545454544,1408.0,356.0,2026-08-11,v1_student
1049791307434904542,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,228.0,1,2,True,False,De Pijp - Rivierenbuurt,1,0,0.0,1.0,2.0,0,0.0,1.0,2.0,5.0,5.0,179.8,408.0,709.0,2026-08-11,v1_student
1010203849438147299,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.0,,3,12,False,False,Oud-Oost,1,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,0.0,0.0,,,90.0,2026-08-11,v1_student
1141038563852120546,30,0,0.0,1,Entire home/apt,Entire rental unit,4,2.0,,1.5,,2,365,True,False,IJburg - Zeeburgereiland,4,0,0.0,2.0,365.0,0,0.0,2.0,365.0,17.0,17.0,158.58823529411765,479.0,562.0,2026-08-11,v1_student
51853389,30,0,0.0,1,Entire home/apt,Entire condo,4,2.0,,1.5,,2,1125,False,False,De Baarsjes - Oud-West,1,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,32.0,32.0,147.71875,391.0,584.0,2026-08-11,v1_student
754364371538588510,30,0,0.0,1,Entire home/apt,Entire condo,2,1.0,,1.0,,2,2,False,False,Oostelijk Havengebied - Indische Buurt,1,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,2.0,2.0,162.5,173.0,1318.0,2026-08-11,v1_student
35136269,30,0,0.0,1,Entire home/apt,Entire rental unit,2,1.0,,1.0,,3,25,False,False,Bos en Lommer,1,0,0.0,3.0,25.0,0,0.0,3.0,25.0,0.0,0.0,,,90.0,2026-08-11,v1_student
881941404790334994,30,0,0.0,1,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,257.0,2,10,False,True,De Pijp - Rivierenbuurt,1,0,0.0,2.0,10.0,0,0.0,2.0,10.0,21.0,21.0,153.0952380952381,348.0,352.0,2026-08-11,v1_student
673866074566619498,30,0,0.0,1,Entire home/apt,Entire condo,4,2.0,2.0,1.5,324.0,2,1125,False,False,Centrum-Oost,1,0,0.0,2.142857142857143,1125.0,0,0.0,2.1333333333333333,1125.0,16.0,16.0,328.0625,809.0,366.0,2026-08-11,v1_student
965682277480169098,30,0,0.0,1,Entire home/apt,Entire condo,2,1.0,,2.0,,3,30,False,False,Bos en Lommer,1,0,0.0,3.0,30.0,0,0.0,3.0,30.0,6.0,6.0,205.0,448.0,989.0,2026-08-11,v1_student
931703529527847896,30,0,0.0,1,Entire home/apt,Entire condo,2,1.0,1.0,1.0,268.0,2,120,False,True,Zuid,1,0,0.0,2.0,120.0,0,0.0,2.0,120.0,93.0,93.0,374.8279569892473,1015.0,393.0,2026-08-11,v1_student
1849652,30,0,0.0,1,Entire home/apt,Entire home,4,3.0,,3.0,,3,30,False,False,Westerpark,1,0,0.0,3.0,30.0,0,0.0,3.0,30.0,2.0,2.0,77.5,136.0,585.0,2026-08-11,v1_student
1370138880849773552,30,0,0.0,1,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,382.0,1,365,False,False,Centrum-West,3,0,0.0,1.0,365.0,0,0.0,1.0,365.0,1.0,1.0,283.0,283.0,436.0,2026-08-11,v1_student
53247167,30,0,0.0,1,Private room,Private room in home,2,,,1.5,,2,25,True,True,Noord-West,3,0,0.0,2.4285714285714284,1125.0,0,0.0,2.4,1125.0,15.0,15.0,240.4,961.0,1147.0,2026-08-11,v1_student
